bidirectional_pruning ON,remove_redundant ON,generate_less ON,smart_order ON,benchmark,num_components,max_periods_per_component,avg_periods_per_component
1,1,1,1,size09_ns0017_ser,1,3,3.00
1,1,1,1,size09_ns0018_ser,1,3,3.00
1,1,1,1,size09_ns0020_ser,1,2,2.00
1,1,1,1,size09_ns0019_ser,1,1,1.00
1,1,1,1,size09_ns0023_ser,1,6,6.00
1,1,1,1,size09_ns0021_ser,1,3,3.00
1,1,1,1,size09_ns0022_ser,1,3,3.00
1,1,1,1,size09_ns0024_ser,1,6,6.00
1,1,1,1,size09_ns0025_ser,1,2,2.00
1,1,1,1,size09_ns0026_ser,2,1,1.00
1,1,1,1,size09_ns0028_ser,1,1,1.00
1,1,1,1,size09_ns0027_ser,1,2,2.00
1,1,1,1,size09_ns0030,1,3,3.00
1,1,1,1,size09_ns0029_ser,1,3,3.00
1,1,1,1,size05_ns0009_ser,1,1,1.00
1,1,1,1,size05_ns0003_ser,1,2,2.00
1,1,1,1,size05_ns0005_ser,1,1,1.00
1,1,1,1,size05_ns0008_ser,1,1,1.00
1,1,1,1,pattern_minimal_nonser,1,1,1.00
1,1,1,1,pattern_intermediate_3_nonser,1,1,1.00
1,1,1,1,pattern_intermediate_1_nonser,1,1,1.00
1,1,1,1,pattern_intermediate_2_nonser,1,1,1.00
1,1,1,1,pattern_write_skew_ser,5,4,3.20
1,1,1,1,size05_ns0002_ser,1,2,2.00
1,1,1,1,size05_ns0007_ser,1,1,1.00
1,1,1,1,size06_ns0001_ser,1,1,1.00
1,1,1,1,size04_ns0001_ser,1,1,1.00
1,1,1,1,size05_ns0004_ser,1,1,1.00
1,1,1,1,size05_ns0006_ser,1,1,1.00
1,1,1,1,size05_ns0001_ser,1,1,1.00
1,1,1,1,size06_ns0002_ser,1,2,2.00
1,1,1,1,size06_ns0003_ser,1,2,2.00
1,1,1,1,size06_ns0004_ser,1,4,4.00
1,1,1,1,size06_ns0005_ser,1,1,1.00
1,1,1,1,size06_ns0006_ser,1,1,1.00
1,1,1,1,size06_ns0007_ser,1,1,1.00
1,1,1,1,size06_ns0008_ser,1,1,1.00
1,1,1,1,size06_ns0008_error,1,0,0.00
1,1,1,1,size06_ns0009_ser,1,1,1.00
1,1,1,1,size06_ns0010_ser,1,1,1.00
1,1,1,1,size06_ns0011_ser,1,2,2.00
1,1,1,1,size06_ns0012_ser,1,2,2.00
1,1,1,1,size06_ns0013_ser,1,2,2.00
1,1,1,1,size06_ns0015_ser,1,1,1.00
1,1,1,1,size06_ns0016_ser,1,1,1.00
1,1,1,1,size06_ns0014_ser,1,2,2.00
1,1,1,1,size06_ns0017_ser,1,1,1.00
1,1,1,1,size06_ns0018_ser,1,1,1.00
1,1,1,1,size06_ns0019_ser,1,1,1.00
1,1,1,1,size06_ns0020_ser,1,2,2.00
1,1,1,1,size06_ns0021_ser,1,1,1.00
1,1,1,1,size06_ns0022_ser,1,1,1.00
1,1,1,1,size06_ns0023_ser,1,0,0.00
1,1,1,1,size06_ns0025_ser,1,1,1.00
1,1,1,1,size06_ns0024_ser,1,0,0.00
1,1,1,1,size06_ns0026_ser,1,1,1.00
1,1,1,1,size06_ns0027_ser,1,2,2.00
1,1,1,1,size06_ns0028_ser,1,2,2.00
1,1,1,1,size06_ns0029_ser,1,0,0.00
1,1,1,1,size06_ns0031_error,1,1,1.00
1,1,1,1,size06_ns0030_ser,1,1,1.00
1,1,1,1,size06_ns0032_error,1,1,1.00
1,1,1,1,size06_ns0033_error,1,1,1.00
1,1,1,1,size06_ns0034_ser,1,0,0.00
1,1,1,1,size06_ns0035_ser,1,2,2.00
1,1,1,1,size06_ns0036_ser,1,1,1.00
1,1,1,1,size06_ns0037_ser,1,0,0.00
1,1,1,1,size06_ns0038_ser,1,0,0.00
1,1,1,1,size06_ns0039_ser,1,0,0.00
1,1,1,1,size06_ns0041_ser,1,0,0.00
1,1,1,1,size06_ns0040_ser,1,1,1.00
1,1,1,1,size06_ns0043_ser,1,0,0.00
1,1,1,1,size06_ns0042_ser,1,0,0.00
1,1,1,1,size06_ns0044_ser,1,1,1.00
1,1,1,1,size06_ns0045_ser,1,1,1.00
1,1,1,1,size06_ns0047_ser,1,1,1.00
1,1,1,1,size06_ns0046_ser,1,1,1.00
1,1,1,1,size06_ns0048_ser,1,1,1.00
1,1,1,1,size06_ns0050_ser,1,1,1.00
1,1,1,1,size06_ns0049_ser,1,1,1.00
1,1,1,1,size06_ns0051_ser,1,1,1.00
1,1,1,1,size06_ns0052_ser,1,1,1.00
1,1,1,1,size06_ns0057_ser,1,1,1.00
1,1,1,1,size06_ns0053_ser,1,2,2.00
1,1,1,1,size06_ns0055_ser,1,2,2.00
1,1,1,1,size06_ns0054_ser,1,2,2.00
1,1,1,1,size06_ns0056_ser,1,2,2.00
1,1,1,1,size06_ns0059_ser,1,0,0.00
1,1,1,1,size06_ns0058_ser,1,0,0.00
1,1,1,1,size06_ns0060_ser,1,1,1.00
1,1,1,1,size06_ns0061_ser,1,1,1.00
1,1,1,1,size06_ns0062_ser,1,0,0.00
1,1,1,1,size06_ns0063_ser,1,0,0.00
1,1,1,1,size06_ns0066_ser,1,1,1.00
1,1,1,1,size06_ns0064_ser,1,1,1.00
1,1,1,1,size06_ns0067_ser,1,1,1.00
1,1,1,1,size06_ns0065_ser,1,1,1.00
1,1,1,1,size07_ns0001_ser,1,1,1.00
1,1,1,1,size07_ns0004_ser,1,4,4.00
1,1,1,1,size07_ns0003_ser,1,2,2.00
1,1,1,1,size07_ns0002_ser,1,2,2.00
1,1,1,1,size07_ns0005_ser,1,1,1.00
1,1,1,1,size07_ns0006_error,1,1,1.00
1,1,1,1,size07_ns0006_ser,1,1,1.00
1,1,1,1,size07_ns0007_ser,1,1,1.00
1,1,1,1,size07_ns0008_ser,1,2,2.00
1,1,1,1,size07_ns0010_error,1,1,1.00
1,1,1,1,size07_ns0009_ser,1,1,1.00
1,1,1,1,size07_ns0010_ser,1,0,0.00
1,1,1,1,size07_ns0012_ser,1,1,1.00
1,1,1,1,size07_ns0011_ser,1,1,1.00
1,1,1,1,size07_ns0013_ser,1,1,1.00
1,1,1,1,size07_ns0014_ser,1,2,2.00
1,1,1,1,size07_ns0015_ser,1,2,2.00
1,1,1,1,size07_ns0016_ser,1,2,2.00
1,1,1,1,size07_ns0017_ser,1,2,2.00
1,1,1,1,size07_ns0018_ser,1,4,4.00
1,1,1,1,size07_ns0019_ser,1,4,4.00
1,1,1,1,size07_ns0020_ser,1,1,1.00
1,1,1,1,size07_ns0022_error,1,1,1.00
1,1,1,1,size07_ns0021_ser,1,1,1.00
1,1,1,1,size07_ns0023_ser,1,1,1.00
1,1,1,1,size07_ns0024_error,1,1,1.00
1,1,1,1,size07_ns0025_ser,1,1,1.00
1,1,1,1,size07_ns0026_ser,1,1,1.00
1,1,1,1,size07_ns0027_ser,1,1,1.00
1,1,1,1,size07_ns0028_ser,1,1,1.00
1,1,1,1,size07_ns0029_ser,1,1,1.00
1,1,1,1,size07_ns0030_ser,1,1,1.00
1,1,1,1,size07_ns0032_ser,1,2,2.00
1,1,1,1,size07_ns0031_ser,1,2,2.00
1,1,1,1,size07_ns0033_ser,1,2,2.00
1,1,1,1,size07_ns0034_ser,1,2,2.00
1,1,1,1,size07_ns0035_ser,1,2,2.00
1,1,1,1,size07_ns0036_ser,1,2,2.00
1,1,1,1,size07_ns0037_ser,1,1,1.00
1,1,1,1,size07_ns0038_ser,1,1,1.00
1,1,1,1,size07_ns0039_ser,1,1,1.00
1,1,1,1,size08_ns0001_ser,1,4,4.00
1,1,1,1,size08_ns0002_ser,1,8,8.00
1,1,1,1,size08_ns0003_ser,1,2,2.00
1,1,1,1,size08_ns0004_ser,1,4,4.00
1,1,1,1,size08_ns0005_ser,1,4,4.00
1,1,1,1,size08_ns0006_ser,1,3,3.00
1,1,1,1,size08_ns0007_ser,1,6,6.00
1,1,1,1,size08_ns0008_ser,1,2,2.00
1,1,1,1,size08_ns0010_ser,1,1,1.00
1,1,1,1,size08_ns0009_ser,1,3,3.00
1,1,1,1,size08_ns0011_ser,1,3,3.00
1,1,1,1,size08_ns0012_ser,1,3,3.00
1,1,1,1,size08_ns0013_ser,1,6,6.00
1,1,1,1,size08_ns0014_ser,1,6,6.00
1,1,1,1,size08_ns0016_ser,1,1,1.00
1,1,1,1,size08_ns0015_ser,1,2,2.00
1,1,1,1,size08_ns0016_error,1,2,2.00
1,1,1,1,size08_ns0019_ser,1,3,3.00
1,1,1,1,size08_ns0018_ser,1,3,3.00
1,1,1,1,size08_ns0017_ser,1,3,3.00
1,1,1,1,size08_ns0020_ser,1,2,2.00
1,1,1,1,size08_ns0022_ser,1,2,2.00
1,1,1,1,size08_ns0021_ser,1,4,4.00
1,1,1,1,size08_ns0023_ser,1,2,2.00
1,1,1,1,size08_ns0024_ser,1,1,1.00
1,1,1,1,size08_ns0025_ser,1,2,2.00
1,1,1,1,size08_ns0026_ser,1,2,2.00
1,1,1,1,size08_ns0028_ser,1,4,4.00
1,1,1,1,size08_ns0027_ser,1,2,2.00
1,1,1,1,size08_ns0029_ser,1,4,4.00
1,1,1,1,size08_ns0030_error,1,1,1.00
1,1,1,1,size08_ns0030_ser,1,1,1.00
1,1,1,1,size08_ns0031_ser,2,1,1.00
1,1,1,1,size08_ns0032_error,1,1,1.00
1,1,1,1,size08_ns0033_ser,1,1,1.00
1,1,1,1,size08_ns0035_ser,1,2,2.00
1,1,1,1,size08_ns0034_error,1,2,2.00
1,1,1,1,size08_ns0034_ser,1,2,2.00
1,1,1,1,size08_ns0036_ser,1,1,1.00
1,1,1,1,size08_ns0037_error,1,1,1.00
1,1,1,1,size08_ns0036_error,1,1,1.00
1,1,1,1,size08_ns0037_ser,1,1,1.00
1,1,1,1,size08_ns0038_ser,1,2,2.00
1,1,1,1,size08_ns0039_ser,1,2,2.00
1,1,1,1,size08_ns0041_ser,1,4,4.00
1,1,1,1,size08_ns0040_ser,1,2,2.00
1,1,1,1,size08_ns0042_error,1,1,1.00
1,1,1,1,size08_ns0042_ser,1,4,4.00
1,1,1,1,size08_ns0043_ser,1,4,4.00
1,1,1,1,size08_ns0044_error,1,1,1.00
1,1,1,1,size08_ns0044_ser,1,1,1.00
1,1,1,1,size08_ns0045_ser,1,1,1.00
1,1,1,1,size08_ns0046_ser,1,1,1.00
1,1,1,1,size08_ns0047_ser,1,1,1.00
1,1,1,1,size08_ns0048_ser,1,2,2.00
1,1,1,1,size08_ns0049_ser,1,1,1.00
1,1,1,1,size08_ns0050_ser,1,1,1.00
1,1,1,1,size08_ns0052_ser,1,3,3.00
1,1,1,1,size08_ns0051_ser,1,2,2.00
1,1,1,1,size08_ns0054_ser,1,3,3.00
1,1,1,1,size08_ns0053_ser,1,3,3.00
1,1,1,1,size08_ns0055_ser,1,2,2.00
1,1,1,1,size08_ns0057_ser,1,2,2.00
1,1,1,1,size08_ns0059_ser,1,4,4.00
1,1,1,1,size08_ns0056_ser,1,2,2.00
1,1,1,1,size08_ns0058_ser,1,4,4.00
1,1,1,1,size08_ns0060_ser,1,4,4.00
1,1,1,1,size08_ns0062_ser,1,1,1.00
1,1,1,1,size08_ns0061_ser,1,1,1.00
1,1,1,1,size08_ns0063_ser,1,1,1.00
1,1,1,1,size08_ns0064_error,1,1,1.00
1,1,1,1,size08_ns0065_error,1,1,1.00
1,1,1,1,size08_ns0066_ser,1,1,1.00
1,1,1,1,size08_ns0067_error,1,1,1.00
1,1,1,1,size08_ns0068_ser,1,1,1.00
1,1,1,1,size08_ns0069_ser,1,1,1.00
1,1,1,1,size08_ns0070_ser,1,1,1.00
1,1,1,1,size08_ns0072_ser,1,1,1.00
1,1,1,1,size08_ns0071_ser,1,1,1.00
1,1,1,1,size09_ns0001_ser,1,4,4.00
1,1,1,1,size09_ns0002_ser,1,8,8.00
1,1,1,1,size09_ns0003_error,1,2,2.00
1,1,1,1,size09_ns0005_ser,1,4,4.00
1,1,1,1,size09_ns0003_ser,1,3,3.00
1,1,1,1,size09_ns0005_error,1,2,2.00
1,1,1,1,size09_ns0004_ser,1,4,4.00
1,1,1,1,size09_ns0006_ser,1,4,4.00
1,1,1,1,size09_ns0008_ser,1,8,8.00
1,1,1,1,size09_ns0007_ser,1,4,4.00
1,1,1,1,size09_ns0009_ser,1,8,8.00
1,1,1,1,size09_ns0012_ser,1,4,4.00
1,1,1,1,size09_ns0010_ser,1,2,2.00
1,1,1,1,size09_ns0011_ser,1,2,2.00
1,1,1,1,size09_ns0013_ser,1,4,4.00
1,1,1,1,size09_ns0014_ser,1,4,4.00
1,1,1,1,size09_ns0015_ser,1,3,3.00
1,1,1,1,size09_ns0017_ser,1,3,3.00
1,1,1,1,size09_ns0016_ser,1,6,6.00
1,1,1,1,size09_ns0018_ser,1,3,3.00
1,1,1,1,size09_ns0019_ser,1,1,1.00
1,1,1,1,size09_ns0020_ser,1,2,2.00
1,1,1,1,size09_ns0021_ser,1,3,3.00
1,1,1,1,size09_ns0022_ser,1,3,3.00
1,1,1,1,size09_ns0023_ser,1,6,6.00
1,1,1,1,size09_ns0024_ser,1,6,6.00
1,1,1,1,size09_ns0025_ser,1,2,2.00
1,1,1,1,size09_ns0026_ser,2,1,1.00
1,1,1,1,size09_ns0027_ser,1,2,2.00
1,1,1,1,size09_ns0028_ser,1,1,1.00
1,1,1,1,size09_ns0029_ser,1,3,3.00
1,1,1,1,size09_ns0030,1,3,3.00
1,1,1,1,size08_ns0009_ser,1,3,3.00
1,1,1,1,size08_ns0009_ser,1,3,3.00
1,1,1,1,size08_ns0009_ser,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,2,2.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,2,2.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,2,2.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,less_simple_ser,4,3,2.75
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,fred_arith_simplified_until_1,2,1,1.00
1,1,1,1,fred_arith_simplified_until_1,2,1,1.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,minimal_invalid_proof_mutliple_responses_per_same_request,1,3,3.00
1,1,1,1,fred_arith_simplified_until_1,2,1,1.00
1,1,1,1,less_simple_ser,4,3,2.75
1,1,1,1,size05_ns0006_ser,1,1,1.00
1,1,1,1,pattern_intermediate_3_nonser,1,1,1.00
1,1,1,1,size05_ns0002_ser,1,2,2.00
1,1,1,1,pattern_intermediate_1_nonser,1,1,1.00
1,1,1,1,pattern_minimal_nonser,1,1,1.00
1,1,1,1,pattern_intermediate_2_nonser,1,1,1.00
1,1,1,1,pattern_write_skew_ser,5,4,3.20
1,1,1,1,size05_ns0005_ser,1,1,1.00
1,1,1,1,size06_ns0001_ser,1,1,1.00
1,1,1,1,size05_ns0007_ser,1,1,1.00
1,1,1,1,size04_ns0001_ser,1,1,1.00
1,1,1,1,size05_ns0004_ser,1,1,1.00
1,1,1,1,size05_ns0003_ser,1,2,2.00
1,1,1,1,size05_ns0001_ser,1,1,1.00
1,1,1,1,size05_ns0009_ser,1,1,1.00
1,1,1,1,size05_ns0008_ser,1,1,1.00
1,1,1,1,size06_ns0002_ser,1,2,2.00
1,1,1,1,size06_ns0003_ser,1,2,2.00
1,1,1,1,size06_ns0004_ser,1,4,4.00
1,1,1,1,size06_ns0005_ser,1,1,1.00
1,1,1,1,size06_ns0007_ser,1,1,1.00
1,1,1,1,size06_ns0006_ser,1,1,1.00
1,1,1,1,size06_ns0008_error,1,0,0.00
1,1,1,1,size06_ns0011_ser,1,2,2.00
1,1,1,1,size06_ns0008_ser,1,1,1.00
1,1,1,1,size06_ns0010_ser,1,1,1.00
1,1,1,1,size06_ns0009_ser,1,1,1.00
1,1,1,1,size06_ns0012_ser,1,2,2.00
1,1,1,1,size06_ns0013_ser,1,2,2.00
1,1,1,1,size06_ns0014_ser,1,2,2.00
1,1,1,1,size06_ns0015_ser,1,1,1.00
1,1,1,1,size06_ns0016_ser,1,1,1.00
1,1,1,1,size06_ns0018_ser,1,1,1.00
1,1,1,1,size06_ns0017_ser,1,1,1.00
1,1,1,1,size06_ns0020_ser,1,2,2.00
1,1,1,1,size06_ns0019_ser,1,1,1.00
1,1,1,1,size06_ns0022_ser,1,1,1.00
1,1,1,1,size06_ns0021_ser,1,1,1.00
1,1,1,1,size06_ns0023_ser,1,0,0.00
1,1,1,1,size06_ns0025_ser,1,1,1.00
1,1,1,1,size06_ns0024_ser,1,0,0.00
1,1,1,1,size06_ns0026_ser,1,1,1.00
1,1,1,1,size06_ns0027_ser,1,2,2.00
1,1,1,1,size06_ns0028_ser,1,2,2.00
1,1,1,1,size06_ns0029_ser,1,0,0.00
1,1,1,1,size06_ns0030_ser,1,1,1.00
1,1,1,1,size06_ns0032_error,1,1,1.00
1,1,1,1,size06_ns0031_error,1,1,1.00
1,1,1,1,size06_ns0033_error,1,1,1.00
1,1,1,1,size06_ns0034_ser,1,0,0.00
1,1,1,1,size06_ns0035_ser,1,2,2.00
1,1,1,1,size06_ns0036_ser,1,1,1.00
1,1,1,1,size06_ns0037_ser,1,0,0.00
1,1,1,1,size06_ns0038_ser,1,0,0.00
1,1,1,1,size06_ns0039_ser,1,0,0.00
1,1,1,1,size06_ns0040_ser,1,1,1.00
1,1,1,1,size06_ns0042_ser,1,0,0.00
1,1,1,1,size06_ns0041_ser,1,0,0.00
1,1,1,1,size06_ns0043_ser,1,0,0.00
1,1,1,1,size06_ns0044_ser,1,1,1.00
1,1,1,1,size06_ns0046_ser,1,1,1.00
1,1,1,1,size06_ns0045_ser,1,1,1.00
1,1,1,1,size06_ns0047_ser,1,1,1.00
1,1,1,1,size06_ns0048_ser,1,1,1.00
1,1,1,1,size06_ns0050_ser,1,1,1.00
1,1,1,1,size06_ns0049_ser,1,1,1.00
1,1,1,1,size06_ns0051_ser,1,1,1.00
1,1,1,1,size06_ns0055_ser,1,2,2.00
1,1,1,1,size06_ns0052_ser,1,1,1.00
1,1,1,1,size06_ns0054_ser,1,2,2.00
1,1,1,1,size06_ns0057_ser,1,1,1.00
1,1,1,1,size06_ns0056_ser,1,2,2.00
1,1,1,1,size06_ns0053_ser,1,2,2.00
1,1,1,1,size06_ns0058_ser,1,0,0.00
1,1,1,1,size06_ns0059_ser,1,0,0.00
1,1,1,1,size06_ns0060_ser,1,1,1.00
1,1,1,1,size06_ns0061_ser,1,1,1.00
1,1,1,1,size06_ns0062_ser,1,0,0.00
1,1,1,1,size06_ns0063_ser,1,0,0.00
1,1,1,1,size06_ns0066_ser,1,1,1.00
1,1,1,1,size06_ns0064_ser,1,1,1.00
1,1,1,1,size06_ns0065_ser,1,1,1.00
1,1,1,1,size06_ns0067_ser,1,1,1.00
1,1,1,1,size07_ns0001_ser,1,1,1.00
1,1,1,1,size07_ns0002_ser,1,2,2.00
1,1,1,1,size07_ns0003_ser,1,2,2.00
1,1,1,1,size07_ns0004_ser,1,4,4.00
1,1,1,1,size07_ns0005_ser,1,1,1.00
1,1,1,1,size07_ns0006_error,1,1,1.00
1,1,1,1,size07_ns0006_ser,1,1,1.00
1,1,1,1,size07_ns0007_ser,1,1,1.00
1,1,1,1,size07_ns0008_ser,1,2,2.00
1,1,1,1,size07_ns0009_ser,1,1,1.00
1,1,1,1,size07_ns0010_error,1,1,1.00
1,1,1,1,size07_ns0010_ser,1,0,0.00
1,1,1,1,size07_ns0011_ser,1,1,1.00
1,1,1,1,size07_ns0012_ser,1,1,1.00
1,1,1,1,size07_ns0013_ser,1,1,1.00
1,1,1,1,size07_ns0014_ser,1,2,2.00
1,1,1,1,size07_ns0015_ser,1,2,2.00
1,1,1,1,size07_ns0017_ser,1,2,2.00
1,1,1,1,size07_ns0016_ser,1,2,2.00
1,1,1,1,size07_ns0018_ser,1,4,4.00
1,1,1,1,size07_ns0019_ser,1,4,4.00
1,1,1,1,size07_ns0020_ser,1,1,1.00
1,1,1,1,size07_ns0021_ser,1,1,1.00
1,1,1,1,size07_ns0022_error,1,1,1.00
1,1,1,1,size07_ns0023_ser,1,1,1.00
1,1,1,1,size07_ns0025_ser,1,1,1.00
1,1,1,1,size07_ns0024_error,1,1,1.00
1,1,1,1,size07_ns0026_ser,1,1,1.00
1,1,1,1,size07_ns0027_ser,1,1,1.00
1,1,1,1,size07_ns0028_ser,1,1,1.00
1,1,1,1,size07_ns0030_ser,1,1,1.00
1,1,1,1,size07_ns0029_ser,1,1,1.00
1,1,1,1,size07_ns0032_ser,1,2,2.00
1,1,1,1,size07_ns0031_ser,1,2,2.00
1,1,1,1,size07_ns0033_ser,1,2,2.00
1,1,1,1,size07_ns0035_ser,1,2,2.00
1,1,1,1,size07_ns0034_ser,1,2,2.00
1,1,1,1,size07_ns0036_ser,1,2,2.00
1,1,1,1,size07_ns0037_ser,1,1,1.00
1,1,1,1,size08_ns0001_ser,1,4,4.00
1,1,1,1,size07_ns0038_ser,1,1,1.00
1,1,1,1,size07_ns0039_ser,1,1,1.00
1,1,1,1,size08_ns0002_ser,1,8,8.00
1,1,1,1,size08_ns0003_ser,1,2,2.00
1,1,1,1,size08_ns0004_ser,1,4,4.00
1,1,1,1,size08_ns0005_ser,1,4,4.00
1,1,1,1,size08_ns0006_ser,1,3,3.00
1,1,1,1,size08_ns0007_ser,1,6,6.00
1,1,1,1,size08_ns0008_ser,1,2,2.00
1,1,1,1,size08_ns0009_ser,1,3,3.00
1,1,1,1,size08_ns0010_ser,1,1,1.00
1,1,1,1,size08_ns0011_ser,1,3,3.00
1,1,1,1,size08_ns0012_ser,1,3,3.00
1,1,1,1,size08_ns0013_ser,1,6,6.00
1,1,1,1,size08_ns0015_ser,1,2,2.00
1,1,1,1,size08_ns0014_ser,1,6,6.00
1,1,1,1,size08_ns0016_error,1,2,2.00
1,1,1,1,size08_ns0016_ser,1,1,1.00
1,1,1,1,size08_ns0017_ser,1,3,3.00
1,1,1,1,size08_ns0018_ser,1,3,3.00
1,1,1,1,size08_ns0019_ser,1,3,3.00
1,1,1,1,size08_ns0020_ser,1,2,2.00
1,1,1,1,size08_ns0021_ser,1,4,4.00
1,1,1,1,size08_ns0022_ser,1,2,2.00
1,1,1,1,size08_ns0023_ser,1,2,2.00
1,1,1,1,size08_ns0024_ser,1,1,1.00
1,1,1,1,size08_ns0025_ser,1,2,2.00
1,1,1,1,size08_ns0027_ser,1,2,2.00
1,1,1,1,size08_ns0026_ser,1,2,2.00
1,1,1,1,size08_ns0028_ser,1,4,4.00
1,1,1,1,size08_ns0030_ser,1,1,1.00
1,1,1,1,size08_ns0030_error,1,1,1.00
1,1,1,1,size08_ns0029_ser,1,4,4.00
1,1,1,1,size08_ns0031_ser,2,1,1.00
1,1,1,1,size08_ns0032_error,1,1,1.00
1,1,1,1,size08_ns0033_ser,1,1,1.00
1,1,1,1,size08_ns0034_error,1,2,2.00
1,1,1,1,size08_ns0034_ser,1,2,2.00
1,1,1,1,size08_ns0036_error,1,1,1.00
1,1,1,1,size08_ns0035_ser,1,2,2.00
1,1,1,1,size08_ns0036_ser,1,1,1.00
1,1,1,1,size08_ns0037_error,1,1,1.00
1,1,1,1,size08_ns0037_ser,1,1,1.00
1,1,1,1,size08_ns0038_ser,1,2,2.00
1,1,1,1,size08_ns0039_ser,1,2,2.00
1,1,1,1,size08_ns0041_ser,1,4,4.00
1,1,1,1,size08_ns0040_ser,1,2,2.00
1,1,1,1,size08_ns0042_error,1,1,1.00
1,1,1,1,size08_ns0042_ser,1,4,4.00
1,1,1,1,size08_ns0043_ser,1,4,4.00
1,1,1,1,size08_ns0044_error,1,1,1.00
1,1,1,1,size08_ns0044_ser,1,1,1.00
1,1,1,1,size08_ns0045_ser,1,1,1.00
1,1,1,1,size08_ns0046_ser,1,1,1.00
1,1,1,1,size08_ns0047_ser,1,1,1.00
1,1,1,1,size08_ns0048_ser,1,2,2.00
1,1,1,1,size08_ns0051_ser,1,2,2.00
1,1,1,1,size08_ns0049_ser,1,1,1.00
1,1,1,1,size08_ns0050_ser,1,1,1.00
1,1,1,1,size08_ns0052_ser,1,3,3.00
1,1,1,1,size08_ns0053_ser,1,3,3.00
1,1,1,1,size08_ns0054_ser,1,3,3.00
1,1,1,1,size08_ns0055_ser,1,2,2.00
1,1,1,1,size08_ns0058_ser,1,4,4.00
1,1,1,1,size08_ns0056_ser,1,2,2.00
1,1,1,1,size08_ns0059_ser,1,4,4.00
1,1,1,1,size08_ns0057_ser,1,2,2.00
1,1,1,1,size08_ns0060_ser,1,4,4.00
1,1,1,1,size08_ns0063_ser,1,1,1.00
1,1,1,1,size08_ns0061_ser,1,1,1.00
1,1,1,1,size08_ns0062_ser,1,1,1.00
1,1,1,1,size08_ns0064_error,1,1,1.00
1,1,1,1,size08_ns0065_error,1,1,1.00
1,1,1,1,size08_ns0066_ser,1,1,1.00
1,1,1,1,size08_ns0067_error,1,1,1.00
1,1,1,1,size08_ns0069_ser,1,1,1.00
1,1,1,1,size08_ns0068_ser,1,1,1.00
1,1,1,1,size08_ns0071_ser,1,1,1.00
1,1,1,1,size08_ns0070_ser,1,1,1.00
1,1,1,1,size08_ns0072_ser,1,1,1.00
1,1,1,1,size09_ns0002_ser,1,8,8.00
1,1,1,1,size09_ns0003_error,1,2,2.00
1,1,1,1,size09_ns0001_ser,1,4,4.00
1,1,1,1,size09_ns0005_ser,1,4,4.00
1,1,1,1,size09_ns0003_ser,1,3,3.00
1,1,1,1,size09_ns0004_ser,1,4,4.00
1,1,1,1,size09_ns0005_error,1,2,2.00
1,1,1,1,size09_ns0007_ser,1,4,4.00
1,1,1,1,size09_ns0006_ser,1,4,4.00
1,1,1,1,size09_ns0008_ser,1,8,8.00
1,1,1,1,size09_ns0009_ser,1,8,8.00
1,1,1,1,size09_ns0012_ser,1,4,4.00
1,1,1,1,size09_ns0011_ser,1,2,2.00
1,1,1,1,size09_ns0010_ser,1,2,2.00
1,1,1,1,size09_ns0014_ser,1,4,4.00
1,1,1,1,size09_ns0015_ser,1,3,3.00
1,1,1,1,size09_ns0013_ser,1,4,4.00
1,1,1,1,size09_ns0016_ser,1,6,6.00
1,1,1,1,size09_ns0017_ser,1,3,3.00
1,1,1,1,size09_ns0018_ser,1,3,3.00
1,1,1,1,size09_ns0019_ser,1,1,1.00
1,1,1,1,size09_ns0020_ser,1,2,2.00
1,1,1,1,size09_ns0021_ser,1,3,3.00
